key,day,start_utc,cutoff_utc,split,has_original_news,fnspid_direct_groups_24h,fnspid_multi_groups_24h,fnspid_indirect_groups_24h,fnspid_direct_or_multi_groups_24h,fnspid_body_groups_24h,fnspid_direct_groups_3s,fnspid_multi_groups_3s,fnspid_indirect_groups_3s,fnspid_direct_or_multi_groups_3s,fnspid_body_groups_3s
AMZN|2018-12-07 15:30:00+00:00,2018-12-07,2018-12-07T15:30:00+00:00,2018-12-07T15:25:00+00:00,test,0,0,10,0,10,10,3,34,7,37,36
AMZN|2018-12-07 16:30:00+00:00,2018-12-07,2018-12-07T16:30:00+00:00,2018-12-07T16:25:00+00:00,test,0,0,10,0,10,10,3,34,7,37,36
AMZN|2018-12-10 14:30:00+00:00,2018-12-10,2018-12-10T14:30:00+00:00,2018-12-10T14:25:00+00:00,test,1,0,0,0,0,0,2,28,5,30,29
AMZN|2018-12-10 15:30:00+00:00,2018-12-10,2018-12-10T15:30:00+00:00,2018-12-10T15:25:00+00:00,test,1,2,13,2,15,15,4,41,7,45,44
AMZN|2018-12-10 16:30:00+00:00,2018-12-10,2018-12-10T16:30:00+00:00,2018-12-10T16:25:00+00:00,test,1,2,13,2,15,15,4,41,7,45,44
AMZN|2018-12-11 14:30:00+00:00,2018-12-11,2018-12-11T14:30:00+00:00,2018-12-11T14:25:00+00:00,test,0,2,13,2,15,15,2,23,2,25,25
AMZN|2018-12-11 15:30:00+00:00,2018-12-11,2018-12-11T15:30:00+00:00,2018-12-11T15:25:00+00:00,test,0,0,9,4,9,9,2,32,6,34,34
AMZN|2018-12-11 16:30:00+00:00,2018-12-11,2018-12-11T16:30:00+00:00,2018-12-11T16:25:00+00:00,test,0,0,9,4,9,9,2,32,6,34,34
AMZN|2018-12-12 14:30:00+00:00,2018-12-12,2018-12-12T14:30:00+00:00,2018-12-12T14:25:00+00:00,test,0,0,9,4,9,9,2,22,6,24,24
AMZN|2018-12-12 15:30:00+00:00,2018-12-12,2018-12-12T15:30:00+00:00,2018-12-12T15:25:00+00:00,test,0,0,17,2,17,17,2,39,8,41,41
AMZN|2018-12-12 16:30:00+00:00,2018-12-12,2018-12-12T16:30:00+00:00,2018-12-12T16:25:00+00:00,test,0,0,17,2,17,17,2,39,8,41,41
AMZN|2018-12-13 14:30:00+00:00,2018-12-13,2018-12-13T14:30:00+00:00,2018-12-13T14:25:00+00:00,test,0,0,17,2,17,17,0,26,6,26,26
AMZN|2018-12-13 15:30:00+00:00,2018-12-13,2018-12-13T15:30:00+00:00,2018-12-13T15:25:00+00:00,test,1,0,9,5,9,9,0,35,11,35,35
AMZN|2018-12-13 16:30:00+00:00,2018-12-13,2018-12-13T16:30:00+00:00,2018-12-13T16:25:00+00:00,test,1,0,9,5,9,9,0,35,11,35,35
AMZN|2018-12-14 14:30:00+00:00,2018-12-14,2018-12-14T14:30:00+00:00,2018-12-14T14:25:00+00:00,test,0,0,9,5,9,9,0,26,7,26,26
AMZN|2018-12-14 15:30:00+00:00,2018-12-14,2018-12-14T15:30:00+00:00,2018-12-14T15:25:00+00:00,test,0,0,10,2,10,10,0,36,9,36,36
AMZN|2018-12-14 16:30:00+00:00,2018-12-14,2018-12-14T16:30:00+00:00,2018-12-14T16:25:00+00:00,test,0,0,10,2,10,10,0,36,9,36,36
AMZN|2018-12-17 14:30:00+00:00,2018-12-17,2018-12-17T14:30:00+00:00,2018-12-17T14:25:00+00:00,test,1,0,0,0,0,0,0,19,7,19,19
AMZN|2018-12-17 15:30:00+00:00,2018-12-17,2018-12-17T15:30:00+00:00,2018-12-17T15:25:00+00:00,test,1,4,13,14,17,17,4,32,21,36,36
AMZN|2018-12-17 16:30:00+00:00,2018-12-17,2018-12-17T16:30:00+00:00,2018-12-17T16:25:00+00:00,test,1,4,13,14,17,17,4,32,21,36,36
AMZN|2018-12-18 14:30:00+00:00,2018-12-18,2018-12-18T14:30:00+00:00,2018-12-18T14:25:00+00:00,test,1,4,13,14,17,17,4,23,16,27,27
AMZN|2018-12-18 15:30:00+00:00,2018-12-18,2018-12-18T15:30:00+00:00,2018-12-18T15:25:00+00:00,test,1,2,6,3,8,8,6,29,19,35,35
AMZN|2018-12-18 16:30:00+00:00,2018-12-18,2018-12-18T16:30:00+00:00,2018-12-18T16:25:00+00:00,test,1,2,6,3,8,8,6,29,19,35,35
AMZN|2018-12-19 14:30:00+00:00,2018-12-19,2018-12-19T14:30:00+00:00,2018-12-19T14:25:00+00:00,test,1,2,6,3,8,8,6,19,17,25,25
AMZN|2018-12-19 15:30:00+00:00,2018-12-19,2018-12-19T15:30:00+00:00,2018-12-19T15:25:00+00:00,test,1,1,8,8,9,9,7,27,25,34,34
AMZN|2018-12-19 16:30:00+00:00,2018-12-19,2018-12-19T16:30:00+00:00,2018-12-19T16:25:00+00:00,test,0,1,8,8,9,9,7,27,25,34,34
AMZN|2018-12-20 14:30:00+00:00,2018-12-20,2018-12-20T14:30:00+00:00,2018-12-20T14:25:00+00:00,test,0,1,8,8,9,9,3,14,11,17,17
AMZN|2018-12-20 15:30:00+00:00,2018-12-20,2018-12-20T15:30:00+00:00,2018-12-20T15:25:00+00:00,test,0,1,7,5,8,8,4,21,16,25,25
AMZN|2018-12-20 16:30:00+00:00,2018-12-20,2018-12-20T16:30:00+00:00,2018-12-20T16:25:00+00:00,test,0,1,7,5,8,8,4,21,16,25,25
AMZN|2018-12-21 14:30:00+00:00,2018-12-21,2018-12-21T14:30:00+00:00,2018-12-21T14:25:00+00:00,test,0,1,7,5,8,8,2,15,13,17,17
AMZN|2018-12-21 15:30:00+00:00,2018-12-21,2018-12-21T15:30:00+00:00,2018-12-21T15:25:00+00:00,test,0,1,9,6,10,10,3,24,19,27,27
AMZN|2018-12-21 16:30:00+00:00,2018-12-21,2018-12-21T16:30:00+00:00,2018-12-21T16:25:00+00:00,test,1,1,9,6,10,10,3,24,19,27,27
AMZN|2018-12-26 14:30:00+00:00,2018-12-26,2018-12-26T14:30:00+00:00,2018-12-26T14:25:00+00:00,test,0,0,0,0,0,0,4,26,12,30,29
AMZN|2018-12-26 15:30:00+00:00,2018-12-26,2018-12-26T15:30:00+00:00,2018-12-26T15:25:00+00:00,test,0,3,7,4,10,10,7,33,16,40,39
AMZN|2018-12-26 16:30:00+00:00,2018-12-26,2018-12-26T16:30:00+00:00,2018-12-26T16:25:00+00:00,test,0,3,7,4,10,10,7,33,16,40,39
AMZN|2018-12-27 14:30:00+00:00,2018-12-27,2018-12-27T14:30:00+00:00,2018-12-27T14:25:00+00:00,test,1,3,7,4,10,10,6,24,10,30,29
AMZN|2018-12-27 15:30:00+00:00,2018-12-27,2018-12-27T15:30:00+00:00,2018-12-27T15:25:00+00:00,test,1,3,20,2,23,23,9,44,12,53,52
AMZN|2018-12-27 16:30:00+00:00,2018-12-27,2018-12-27T16:30:00+00:00,2018-12-27T16:25:00+00:00,test,1,3,20,2,23,23,9,44,12,53,52
AMZN|2018-12-28 14:30:00+00:00,2018-12-28,2018-12-28T14:30:00+00:00,2018-12-28T14:25:00+00:00,test,0,3,20,2,23,23,6,27,6,33,33
AMZN|2018-12-28 15:30:00+00:00,2018-12-28,2018-12-28T15:30:00+00:00,2018-12-28T15:25:00+00:00,test,0,1,15,7,16,15,7,42,13,49,48
AMZN|2018-12-28 16:30:00+00:00,2018-12-28,2018-12-28T16:30:00+00:00,2018-12-28T16:25:00+00:00,test,0,1,15,7,16,15,7,42,13,49,48
AMZN|2018-12-31 14:30:00+00:00,2018-12-31,2018-12-31T14:30:00+00:00,2018-12-31T14:25:00+00:00,test,1,0,0,0,0,0,4,35,9,39,38
AMZN|2018-12-31 15:30:00+00:00,2018-12-31,2018-12-31T15:30:00+00:00,2018-12-31T15:25:00+00:00,test,0,1,11,6,12,12,5,46,15,51,50
AMZN|2018-12-31 16:30:00+00:00,2018-12-31,2018-12-31T16:30:00+00:00,2018-12-31T16:25:00+00:00,test,1,1,11,6,12,12,5,46,15,51,50
AMZN|2019-01-02 14:30:00+00:00,2019-01-02,2019-01-02T14:30:00+00:00,2019-01-02T14:25:00+00:00,test,0,0,0,0,0,0,2,26,13,28,27
AMZN|2019-01-02 15:30:00+00:00,2019-01-02,2019-01-02T15:30:00+00:00,2019-01-02T15:25:00+00:00,test,0,0,9,4,9,9,2,35,17,37,36
AMZN|2019-01-02 16:30:00+00:00,2019-01-02,2019-01-02T16:30:00+00:00,2019-01-02T16:25:00+00:00,test,0,0,9,4,9,9,2,35,17,37,36
AMZN|2019-01-03 14:30:00+00:00,2019-01-03,2019-01-03T14:30:00+00:00,2019-01-03T14:25:00+00:00,test,1,0,9,4,9,9,1,20,10,21,21
AMZN|2019-01-03 15:30:00+00:00,2019-01-03,2019-01-03T15:30:00+00:00,2019-01-03T15:25:00+00:00,test,1,0,8,5,8,8,1,28,15,29,29
AMZN|2019-01-03 16:30:00+00:00,2019-01-03,2019-01-03T16:30:00+00:00,2019-01-03T16:25:00+00:00,test,1,0,8,5,8,8,1,28,15,29,29
AMZN|2019-01-04 14:30:00+00:00,2019-01-04,2019-01-04T14:30:00+00:00,2019-01-04T14:25:00+00:00,test,0,0,8,5,8,8,0,17,9,17,17
AMZN|2019-01-04 15:30:00+00:00,2019-01-04,2019-01-04T15:30:00+00:00,2019-01-04T15:25:00+00:00,test,0,3,4,4,7,7,3,21,13,24,24
AMZN|2019-01-04 16:30:00+00:00,2019-01-04,2019-01-04T16:30:00+00:00,2019-01-04T16:25:00+00:00,test,0,3,4,4,7,7,3,21,13,24,24
AMZN|2019-01-07 14:30:00+00:00,2019-01-07,2019-01-07T14:30:00+00:00,2019-01-07T14:25:00+00:00,test,1,0,0,0,0,0,3,12,9,15,15
AMZN|2019-01-07 15:30:00+00:00,2019-01-07,2019-01-07T15:30:00+00:00,2019-01-07T15:25:00+00:00,test,1,1,15,5,16,16,4,27,14,31,31
AMZN|2019-01-07 16:30:00+00:00,2019-01-07,2019-01-07T16:30:00+00:00,2019-01-07T16:25:00+00:00,test,1,1,15,5,16,16,4,27,14,31,31
AMZN|2019-01-08 14:30:00+00:00,2019-01-08,2019-01-08T14:30:00+00:00,2019-01-08T14:25:00+00:00,test,1,1,15,5,16,16,4,19,9,23,23
AMZN|2019-01-08 15:30:00+00:00,2019-01-08,2019-01-08T15:30:00+00:00,2019-01-08T15:25:00+00:00,test,1,1,11,3,12,12,5,30,12,35,35
AMZN|2019-01-08 16:30:00+00:00,2019-01-08,2019-01-08T16:30:00+00:00,2019-01-08T16:25:00+00:00,test,1,1,11,3,12,12,5,30,12,35,35
AMZN|2019-01-09 14:30:00+00:00,2019-01-09,2019-01-09T14:30:00+00:00,2019-01-09T14:25:00+00:00,test,0,1,11,3,12,12,2,26,8,28,28
AMZN|2019-01-09 15:30:00+00:00,2019-01-09,2019-01-09T15:30:00+00:00,2019-01-09T15:25:00+00:00,test,1,1,15,4,16,16,3,41,12,44,44
AMZN|2019-01-09 16:30:00+00:00,2019-01-09,2019-01-09T16:30:00+00:00,2019-01-09T16:25:00+00:00,test,1,1,15,4,16,16,3,41,12,44,44
AMZN|2019-01-10 14:30:00+00:00,2019-01-10,2019-01-10T14:30:00+00:00,2019-01-10T14:25:00+00:00,test,0,1,15,4,16,16,2,26,7,28,28
AMZN|2019-01-10 15:30:00+00:00,2019-01-10,2019-01-10T15:30:00+00:00,2019-01-10T15:25:00+00:00,test,0,1,12,5,13,13,3,38,12,41,41
AMZN|2019-01-10 16:30:00+00:00,2019-01-10,2019-01-10T16:30:00+00:00,2019-01-10T16:25:00+00:00,test,0,1,12,5,13,13,3,38,12,41,41
AMZN|2019-01-11 14:30:00+00:00,2019-01-11,2019-01-11T14:30:00+00:00,2019-01-11T14:25:00+00:00,test,0,1,12,5,13,13,2,27,9,29,29
AMZN|2019-01-11 15:30:00+00:00,2019-01-11,2019-01-11T15:30:00+00:00,2019-01-11T15:25:00+00:00,test,0,0,9,3,9,9,2,36,12,38,38
AMZN|2019-01-11 16:30:00+00:00,2019-01-11,2019-01-11T16:30:00+00:00,2019-01-11T16:25:00+00:00,test,0,0,9,3,9,9,2,36,12,38,38
AMZN|2019-01-14 14:30:00+00:00,2019-01-14,2019-01-14T14:30:00+00:00,2019-01-14T14:25:00+00:00,test,0,0,0,0,0,0,1,21,8,22,22
AMZN|2019-01-14 15:30:00+00:00,2019-01-14,2019-01-14T15:30:00+00:00,2019-01-14T15:25:00+00:00,test,0,1,11,4,12,12,2,32,12,34,34
AMZN|2019-01-14 16:30:00+00:00,2019-01-14,2019-01-14T16:30:00+00:00,2019-01-14T16:25:00+00:00,test,1,1,11,4,12,12,2,32,12,34,34
AMZN|2019-01-15 14:30:00+00:00,2019-01-15,2019-01-15T14:30:00+00:00,2019-01-15T14:25:00+00:00,test,0,1,11,4,12,12,1,20,7,21,21
AMZN|2019-01-15 15:30:00+00:00,2019-01-15,2019-01-15T15:30:00+00:00,2019-01-15T15:25:00+00:00,test,0,1,3,1,4,4,2,23,8,25,25
AMZN|2019-01-15 16:30:00+00:00,2019-01-15,2019-01-15T16:30:00+00:00,2019-01-15T16:25:00+00:00,test,0,1,3,1,4,4,2,23,8,25,25
AMZN|2019-01-16 14:30:00+00:00,2019-01-16,2019-01-16T14:30:00+00:00,2019-01-16T14:25:00+00:00,test,1,1,3,1,4,4,2,14,5,16,16
AMZN|2019-01-16 15:30:00+00:00,2019-01-16,2019-01-16T15:30:00+00:00,2019-01-16T15:25:00+00:00,test,1,1,11,5,12,12,3,25,10,28,28
AMZN|2019-01-16 16:30:00+00:00,2019-01-16,2019-01-16T16:30:00+00:00,2019-01-16T16:25:00+00:00,test,1,1,11,5,12,12,3,25,10,28,28
AMZN|2019-01-17 14:30:00+00:00,2019-01-17,2019-01-17T14:30:00+00:00,2019-01-17T14:25:00+00:00,test,0,1,11,5,12,12,2,14,6,16,16
AMZN|2019-01-17 15:30:00+00:00,2019-01-17,2019-01-17T15:30:00+00:00,2019-01-17T15:25:00+00:00,test,1,0,7,5,7,7,2,21,11,23,23
AMZN|2019-01-17 16:30:00+00:00,2019-01-17,2019-01-17T16:30:00+00:00,2019-01-17T16:25:00+00:00,test,1,0,7,5,7,7,2,21,11,23,23
AMZN|2019-01-18 14:30:00+00:00,2019-01-18,2019-01-18T14:30:00+00:00,2019-01-18T14:25:00+00:00,test,0,0,7,5,7,7,1,18,10,19,19
AMZN|2019-01-18 15:30:00+00:00,2019-01-18,2019-01-18T15:30:00+00:00,2019-01-18T15:25:00+00:00,test,0,0,5,1,5,5,1,23,11,24,24
AMZN|2019-01-18 16:30:00+00:00,2019-01-18,2019-01-18T16:30:00+00:00,2019-01-18T16:25:00+00:00,test,0,0,5,1,5,5,1,23,11,24,24
AMZN|2019-01-22 14:30:00+00:00,2019-01-22,2019-01-22T14:30:00+00:00,2019-01-22T14:25:00+00:00,test,0,0,0,0,0,0,0,12,6,12,12
AMZN|2019-01-22 15:30:00+00:00,2019-01-22,2019-01-22T15:30:00+00:00,2019-01-22T15:25:00+00:00,test,0,0,28,6,28,28,0,40,12,40,40
AMZN|2019-01-22 16:30:00+00:00,2019-01-22,2019-01-22T16:30:00+00:00,2019-01-22T16:25:00+00:00,test,0,0,28,6,28,28,0,40,12,40,40
AMZN|2019-01-23 14:30:00+00:00,2019-01-23,2019-01-23T14:30:00+00:00,2019-01-23T14:25:00+00:00,test,0,0,28,6,28,28,0,33,7,33,33
AMZN|2019-01-23 15:30:00+00:00,2019-01-23,2019-01-23T15:30:00+00:00,2019-01-23T15:25:00+00:00,test,0,0,8,3,8,8,0,41,10,41,41
AMZN|2019-01-23 16:30:00+00:00,2019-01-23,2019-01-23T16:30:00+00:00,2019-01-23T16:25:00+00:00,test,0,0,8,3,8,8,0,41,10,41,41
AMZN|2019-01-24 14:30:00+00:00,2019-01-24,2019-01-24T14:30:00+00:00,2019-01-24T14:25:00+00:00,test,0,0,8,3,8,8,0,36,9,36,36
AMZN|2019-01-24 15:30:00+00:00,2019-01-24,2019-01-24T15:30:00+00:00,2019-01-24T15:25:00+00:00,test,0,0,11,5,11,11,0,47,14,47,47
AMZN|2019-01-24 16:30:00+00:00,2019-01-24,2019-01-24T16:30:00+00:00,2019-01-24T16:25:00+00:00,test,0,0,11,5,11,11,0,47,14,47,47
AMZN|2019-01-25 14:30:00+00:00,2019-01-25,2019-01-25T14:30:00+00:00,2019-01-25T14:25:00+00:00,test,0,0,11,5,11,11,0,19,8,19,19
AMZN|2019-01-25 15:30:00+00:00,2019-01-25,2019-01-25T15:30:00+00:00,2019-01-25T15:25:00+00:00,test,0,0,9,4,9,9,0,28,12,28,28
AMZN|2019-01-25 16:30:00+00:00,2019-01-25,2019-01-25T16:30:00+00:00,2019-01-25T16:25:00+00:00,test,0,0,9,4,9,9,0,28,12,28,28
AMZN|2019-01-28 14:30:00+00:00,2019-01-28,2019-01-28T14:30:00+00:00,2019-01-28T14:25:00+00:00,test,1,0,0,0,0,0,0,20,9,20,20
AMZN|2019-01-28 15:30:00+00:00,2019-01-28,2019-01-28T15:30:00+00:00,2019-01-28T15:25:00+00:00,test,1,1,10,5,11,11,1,30,14,31,31
AMZN|2019-01-28 16:30:00+00:00,2019-01-28,2019-01-28T16:30:00+00:00,2019-01-28T16:25:00+00:00,test,1,1,10,5,11,11,1,30,14,31,31
AMZN|2019-01-29 14:30:00+00:00,2019-01-29,2019-01-29T14:30:00+00:00,2019-01-29T14:25:00+00:00,test,1,1,10,5,11,11,1,19,9,20,20
AMZN|2019-01-29 15:30:00+00:00,2019-01-29,2019-01-29T15:30:00+00:00,2019-01-29T15:25:00+00:00,test,1,0,12,1,12,12,1,31,10,32,32
AMZN|2019-01-29 16:30:00+00:00,2019-01-29,2019-01-29T16:30:00+00:00,2019-01-29T16:25:00+00:00,test,0,0,12,1,12,12,1,31,10,32,32
AMZN|2019-01-30 14:30:00+00:00,2019-01-30,2019-01-30T14:30:00+00:00,2019-01-30T14:25:00+00:00,test,0,0,12,1,12,12,1,22,6,23,23
AMZN|2019-01-30 15:30:00+00:00,2019-01-30,2019-01-30T15:30:00+00:00,2019-01-30T15:25:00+00:00,test,1,1,10,2,11,11,2,32,8,34,34
AMZN|2019-01-30 16:30:00+00:00,2019-01-30,2019-01-30T16:30:00+00:00,2019-01-30T16:25:00+00:00,test,1,1,10,2,11,11,2,32,8,34,34
AMZN|2019-01-31 14:30:00+00:00,2019-01-31,2019-01-31T14:30:00+00:00,2019-01-31T14:25:00+00:00,test,0,1,10,2,11,11,1,22,3,23,23
AMZN|2019-01-31 15:30:00+00:00,2019-01-31,2019-01-31T15:30:00+00:00,2019-01-31T15:25:00+00:00,test,1,0,15,5,15,15,1,37,8,38,38
AMZN|2019-01-31 16:30:00+00:00,2019-01-31,2019-01-31T16:30:00+00:00,2019-01-31T16:25:00+00:00,test,1,0,15,5,15,15,1,37,8,38,38
AMZN|2019-02-01 14:30:00+00:00,2019-02-01,2019-02-01T14:30:00+00:00,2019-02-01T14:25:00+00:00,test,0,0,15,5,15,15,1,25,7,26,26
AMZN|2019-02-01 15:30:00+00:00,2019-02-01,2019-02-01T15:30:00+00:00,2019-02-01T15:25:00+00:00,test,0,1,16,3,17,16,2,41,10,43,42
